Year,Decade,Month,Date,S&P Comp. Price,Dividend,Earnings,CPI,Monthly Inflation,Rolling 1Y Inflation,Long Interest Rate GS10,Real Prices,Real Dividends,Real Total Return Price,Real Earnings,BRolling Average Real Earnings,Return Percentage,1Y FRolling Return Percentage,5Y Frolling Return Percentage,10Y FRolling Return Percentage,Real TR Scaled Earnings,Rolling 10Y CAPE Average,CAPE (P/E10),TR P/E10 or TR CAPE,
1956,1950,9,1956.09,46.84,1.84,3.46,27.4,0.003663004,0.018587361,3.38,444.04,17.44,42248.46,32.8,24.89558333,94.14561751,-0.055568889,1.719427062,0.06838918,3120.83,19.25408333,17.84,22.31,
1956,1950,10,1956.1,46.24,1.81,3.44,27.5,0.003649635,0.022304833,3.34,436.76,17.07,41690.92,32.52,25.0745,94.45498672,-0.099354967,1.735735959,0.068551558,3104.58,19.26508333,17.42,21.78,
1956,1950,11,1956.11,45.76,1.77,3.43,27.5,0,0.022304833,3.49,432.23,16.75,41391.38,32.37,25.247,94.76239502,-0.112288597,1.767138519,0.074874614,3099.53,19.27683333,17.12,21.39,
1956,1950,12,1956.12,46.44,1.74,3.41,27.6,0.003636364,0.029850746,3.59,437.06,16.38,41984.95,32.09,25.41475,95.06221114,-0.122037063,1.767400533,0.074110334,3082.87,19.29841667,17.2,21.47,
1957,1950,1,1957.01,45.43,1.74,3.41,27.6,0,0.029850746,3.46,427.56,16.34,41202.68,32.06,25.57541667,95.36701282,-0.090948938,1.759933204,0.080497695,3089.67,19.31958333,16.72,20.86,
1957,1950,2,1957.02,43.47,1.73,3.4,27.7,0.003623188,0.03358209,3.34,407.63,16.25,39413.26,31.91,25.72883333,95.68881093,-0.043019532,1.795112662,0.089288744,3085.72,19.3505,15.84,19.76,
1957,1950,3,1957.03,44.03,1.73,3.4,27.8,0.003610108,0.037313433,3.41,411.4,16.16,39907.64,31.77,25.87391667,96.00447253,-0.038747468,1.791875509,0.090433687,3081.67,19.39408333,15.9,19.82,
1957,1950,4,1957.04,45.05,1.73,3.41,27.9,0.003597122,0.037174721,3.48,419.42,16.11,40815.99,31.72,26.01316667,96.31531639,-0.055020349,1.762710263,0.089801093,3086.5,19.44025,16.12,20.09,
1957,1950,5,1957.05,46.78,1.73,3.41,28,0.003584229,0.037037037,3.6,433.97,16.05,42362.18,31.67,26.14633333,96.61545729,-0.057141535,1.703320524,0.087642078,3090.98,19.48666667,16.6,20.66,
1957,1950,6,1957.06,47.55,1.73,3.42,28.1,0.003571429,0.033088235,3.8,439.55,15.99,43036.31,31.61,26.2735,96.90993061,-0.046549298,1.631861004,0.084518131,3095.36,19.53125,16.73,20.81,
1957,1950,7,1957.07,48.51,1.74,3.44,28.3,0.007117438,0.032846715,3.93,445.25,15.97,43725.21,31.54,26.39525,97.20372824,-0.036089478,1.637462498,0.084610877,3097.69,19.57141667,16.87,20.96,
1957,1950,8,1957.08,45.84,1.75,3.45,28.3,0,0.036630037,3.93,420.74,16.06,41450.01,31.7,26.51408333,97.51692257,0.061705655,1.683440757,0.092098747,3122.61,19.6125,15.87,19.7,
1957,1950,9,1957.09,43.98,1.76,3.47,28.3,0,0.032846715,3.92,403.67,16.15,39900.76,31.85,26.63266667,97.84499715,0.135396419,1.700767553,0.097739945,3148.15,19.66383333,15.16,18.81,
1957,1950,10,1957.1,41.24,1.77,3.44,28.3,0,0.029090909,3.97,378.52,16.25,37548.72,31.54,26.75216667,98.19877417,0.259123081,1.719942886,0.104209037,3129.06,19.72266667,14.15,17.55,
1957,1950,11,1957.11,40.35,1.78,3.4,28.4,0.003533569,0.032727273,3.72,369.05,16.28,36743.6,31.13,26.86725,98.56266089,0.324941486,1.772057062,0.103047089,3099.15,19.78866667,13.74,17.04,
1957,1950,12,1957.12,40.33,1.79,3.37,28.4,0,0.028985507,3.21,368.87,16.37,36861.23,30.82,26.97766667,98.93013799,0.353955904,1.79751567,0.105752042,3080.15,19.85133333,13.67,16.95,
1958,1950,1,1958.01,41.12,1.78,3.29,28.6,0.007042254,0.036231884,3.09,373.46,16.2,37455.34,29.91,27.08558333,99.29277567,0.384395923,1.813378948,0.103317917,2999.82,19.91866667,13.79,17.09,
1958,1950,2,1958.02,41.26,1.78,3.22,28.6,0,0.032490975,3.05,374.73,16.14,37717.72,29.21,27.18475,99.65305687,0.362084983,1.820389015,0.097441658,2940.51,19.983,13.78,17.09,
1958,1950,3,1958.03,42.11,1.77,3.14,28.8,0.006993007,0.035971223,2.98,379.8,15.96,38361.32,28.32,27.27375,100.0040021,0.376827753,1.810367248,0.093547709,2860.47,20.03833333,13.93,17.26,
1958,1950,4,1958.04,42.34,1.76,3.07,28.9,0.003472222,0.035842294,2.88,380.55,15.79,38570.28,27.59,27.35158333,100.3540402,0.391085572,1.836699135,0.100733071,2796.66,20.08833333,13.91,17.24,
1958,1950,5,1958.05,43.7,1.74,3,28.9,0,0.032142857,2.92,392.78,15.67,39941.54,26.96,27.42141667,100.6893426,0.367055702,1.831501241,0.09935021,2741.98,20.14975,14.32,17.74,
1958,1950,6,1958.06,44.75,1.73,2.93,28.9,0,0.028469751,2.97,402.21,15.55,41033,26.33,27.48216667,101.0188459,0.318092755,1.817483726,0.098938445,2686.63,20.21066667,14.64,18.12,
1958,1950,7,1958.07,45.98,1.73,2.91,29,0.003460208,0.024734982,3.2,411.84,15.5,42147.19,26.09,27.5345,101.3387481,0.332930143,1.7954735,0.095423256,2670.48,20.272,14.96,18.51,
1958,1950,8,1958.08,47.7,1.73,2.9,28.9,-0.003448276,0.021201413,3.54,428.73,15.55,44007.71,26.04,27.58066667,101.6466774,0.27252361,1.789705444,0.088263474,2672.45,20.32858333,15.54,19.23,
1958,1950,9,1958.09,48.96,1.73,2.88,28.9,0,0.021201413,3.76,440.05,15.55,45303.18,25.89,27.621,101.9500739,0.18630701,1.791082936,0.088548761,2664.89,20.37525,15.93,19.7,
1958,1950,10,1958.1,50.95,1.74,2.88,28.9,0,0.021201413,3.8,457.94,15.61,47278.46,25.92,27.65383333,102.2416037,0.13489018,1.769901881,0.086206598,2675.55,20.42316667,16.56,20.46,
1958,1950,11,1958.11,52.5,1.74,2.89,29,0.003460208,0.021126761,3.74,470.24,15.62,48683.12,25.86,27.67966667,102.5282409,0.109530367,1.753580733,0.084644026,2676.8,20.4685,16.99,20.97,
1958,1950,12,1958.12,53.49,1.75,2.89,28.9,-0.003448276,0.017605634,3.86,480.77,15.73,49908.48,25.98,27.69691667,102.8094723,0.119780446,1.752639401,0.08302935,2696.49,20.51191667,17.36,21.4,
1959,1950,1,1959.01,55.62,1.76,2.96,29,0.003460208,0.013986014,4.02,498.19,15.73,51853.02,26.54,27.70775,103.0828198,0.065453854,1.751090078,0.074217678,2762.63,20.55291667,17.98,22.14,
1959,1950,2,1959.02,54.77,1.76,3.04,28.9,-0.003448276,0.01048951,3.96,492.27,15.85,51374.74,27.29,27.71966667,103.3629309,0.033090776,1.765799602,0.074355619,2848.42,20.57966667,17.76,21.84,
1959,1950,3,1959.03,56.16,1.77,3.11,28.9,0,0.003472222,3.99,504.77,15.91,52816.93,27.95,27.73333333,103.635636,-0.005897351,1.763278819,0.068425999,2924.87,20.60583333,18.2,22.36,
1959,1950,4,1959.04,57.1,1.78,3.21,29,0.003460208,0.003460208,4.12,511.44,15.91,53654.56,28.72,27.74975,103.9088065,-0.009278242,1.765312936,0.068558111,3013.18,20.6225,18.43,22.61,
1959,1950,5,1959.05,57.96,1.78,3.3,29,0,0.003460208,4.31,519.15,15.97,54602.31,29.59,27.77291667,104.1763652,-0.032549722,1.763756131,0.070084985,3111.96,20.63916667,18.69,22.89,
1959,1950,6,1959.06,57.46,1.79,3.4,29.1,0.003448276,0.006920415,4.34,512.9,15.98,54085.3,30.35,27.80183333,104.4499903,0.012223469,1.766734517,0.065072848,3200.31,20.65816667,18.45,22.56,
1959,1950,7,1959.07,59.74,1.8,3.41,29.2,0.003436426,0.006896552,4.4,531.43,15.98,56179.26,30.33,27.83741667,104.7133771,-0.046905922,1.766820129,0.055911087,3206.75,20.66866667,19.09,23.31,
1959,1950,8,1959.08,59.4,1.8,3.42,29.2,0,0.010380623,4.43,528.4,16.04,56000.85,30.42,27.87125,104.9819266,-0.029614908,1.764953966,0.055375494,3224.29,20.66525,18.96,23.11,
1959,1950,9,1959.09,57.05,1.81,3.43,29.3,0.003424658,0.01384083,4.68,505.76,16.05,53743.48,30.41,27.90708333,105.2628124,-0.016367009,1.798363782,0.060105376,3231.2,20.66083333,18.12,22.07,
1959,1950,10,1959.1,57,1.82,3.42,29.4,0.003412969,0.017301038,4.53,503.6,16.05,53655.86,30.19,27.944,105.5445989,-0.03775487,1.811721266,0.061127016,3216.22,20.66316667,18.02,21.91,
1959,1950,11,1959.11,57.23,1.82,3.4,29.4,0,0.013793103,4.53,505.63,16.11,54015.4,30.07,27.97941667,105.8279176,-0.010315021,1.812909251,0.060904414,3212.17,20.66675,18.07,21.95,
1959,1950,12,1959.12,59.06,1.83,3.39,29.4,0,0.017301038,4.69,521.8,16.17,55886.54,29.95,28.01683333,106.1033729,-0.017713389,1.786884557,0.051298901,3207.85,20.66983333,18.62,22.59,
1960,1960,1,1960.01,58.03,1.87,3.39,29.3,-0.003401361,0.010344828,4.72,514.45,16.55,55247,30.05,28.05358333,106.390417,0.047577968,1.810403869,0.051609699,3227.42,20.65908333,18.34,22.22,
1960,1960,2,1960.02,55.78,1.9,3.39,29.4,0.003412969,0.017301038,4.49,492.82,16.82,53074.77,29.95,28.08875,106.6960554,0.138145488,1.840167257,0.051857454,3225.59,20.64866667,17.55,21.23,
1960,1960,3,1960.03,55.02,1.94,3.39,29.4,0,0.017301038,4.25,486.11,17.14,52505.45,29.95,28.12158333,107.0114583,0.189563941,1.848059764,0.054539034,3235.07,20.63883333,17.29,20.9,
1960,1960,4,1960.04,55.73,1.94,3.35,29.5,0.003401361,0.017241379,4.28,490.71,17.11,53156.74,29.47,28.15375,107.3261804,0.209287101,1.849693356,0.049488438,3192.14,20.6325,17.43,21.06,
1960,1960,5,1960.05,55.22,1.95,3.3,29.5,0,0.017241379,4.35,486.22,17.14,52825.02,29.09,28.17675,107.6442763,0.232254526,1.864772828,0.037477782,3160.06,20.6195,17.26,20.83,
1960,1960,6,1960.06,57.26,1.95,3.26,29.6,0.003389831,0.017182131,4.15,502.48,17.11,54746.41,28.61,28.19233333,107.952416,0.176163515,1.816288854,0.032964873,3116.89,20.59216667,17.82,21.49,
1960,1960,7,1960.07,55.84,1.95,3.26,29.6,0,0.01369863,3.9,490.02,17.11,53544.12,28.64,28.19975,108.2692543,0.194232532,1.831059072,0.035268888,3129.16,20.55866667,17.38,20.94,
1960,1960,8,1960.08,56.51,1.95,3.27,29.6,0,0.01369863,3.8,495.9,17.11,54342.39,28.67,28.20491667,108.5833636,0.225958961,1.836189349,0.037055642,3141.37,20.52825,17.58,21.17,
1960,1960,9,1960.09,54.81,1.95,3.27,29.6,0,0.010238908,3.8,480.98,17.11,52863.86,28.7,28.20691667,108.9086449,0.249252703,1.873814138,0.045779375,3153.89,20.49925,17.05,20.51,
1960,1960,10,1960.1,53.73,1.95,3.27,29.8,0.006756757,0.013605442,3.89,468.34,17,51630.09,28.5,28.20475,109.2406158,0.296315966,1.901623518,0.050296412,3142.2,20.48083333,16.61,19.96,
1960,1960,11,1960.11,55.47,1.95,3.27,29.8,0,0.013605442,3.93,483.51,17,53458.23,28.5,28.19941667,109.5628219,0.311761351,1.889371409,0.04633272,3151.4,20.46791667,17.15,20.59,
1960,1960,12,1960.12,56.8,1.95,3.27,29.8,0,0.013605442,3.84,495.1,17,54896.6,28.5,28.1915,109.8798223,0.2922773,1.872697432,0.05026735,3160.42,20.44958333,17.56,21.07,
1961,1960,1,1961.01,59.72,1.95,3.21,29.8,0,0.017064846,3.84,520.55,16.97,57875.54,27.98,28.18308333,110.1815195,0.18302758,1.855228761,0.048948207,3110.86,20.4355,18.47,22.14,
1961,1960,2,1961.02,62.17,1.94,3.15,29.8,0,0.013605442,3.78,541.91,16.94,60406.81,27.46,28.1745,110.4701888,0.151269037,1.826378337,0.048460271,3060.66,20.41875,19.23,23.03,
1961,1960,3,1961.03,64.12,1.94,3.09,29.8,0,0.013605442,3.74,558.9,16.91,62458.59,26.93,28.16466667,110.7527107,0.117255129,1.785211787,0.047623033,3009.94,20.40041667,19.84,23.73,
1961,1960,4,1961.04,65.83,1.94,3.07,29.8,0,0.010169492,3.78,573.81,16.91,64281.76,26.76,28.15166667,111.0262108,0.050117949,1.78529325,0.048126867,2997.8,20.38008333,20.38,24.35,
1961,1960,5,1961.05,66.5,1.94,3.05,29.8,0,0.010169492,3.71,579.65,16.91,65093.87,26.59,28.14033333,111.2985767,-0.037485404,1.751253201,0.045125884,2985.51,20.35958333,20.6,24.58,
1961,1960,6,1961.06,65.62,1.94,3.03,29.8,0,0.006756757,3.88,571.98,16.91,64390.73,26.41,28.1315,111.5751425,-0.138015053,1.753804432,0.043805067,2973.24,20.33425,20.33,24.24,
1961,1960,7,1961.07,65.44,1.95,3.04,30,0.006711409,0.013513514,3.92,566.61,16.86,63944.13,26.29,28.12425,111.8538677,-0.111341885,1.757416755,0.043790113,2967.26,20.30716667,20.15,24,
1961,1960,8,1961.08,67.79,1.95,3.04,29.9,-0.003333333,0.010135135,4.04,588.92,16.97,66621.54,26.44,28.12183333,112.1249406,-0.121262433,1.700568793,0.037674525,2990.87,20.28,20.94,24.93,
1961,1960,9,1961.09,67.26,1.96,3.05,30,0.003344482,0.013513514,3.98,582.37,16.97,66040.32,26.41,28.1265,112.3992479,-0.121678847,1.688941412,0.041137786,2994.69,20.24316667,20.71,24.63,
1961,1960,10,1961.1,68,1.98,3.1,30,0,0.006711409,3.92,588.77,17.14,66928.91,26.81,28.13841667,112.6758157,-0.158073843,1.676764259,0.03753837,3047.89,20.21108333,20.92,24.87,
1961,1960,11,1961.11,71.08,2,3.14,30,0,0.006711409,3.94,615.44,17.32,70124.44,27.22,28.15641667,112.9419602,-0.138556828,1.680775522,0.028104034,3101.07,20.17366667,21.86,25.96,
1961,1960,12,1961.12,71.74,2.02,3.19,30,0,0.006711409,4.06,621.16,17.49,70941.63,27.62,28.18125,113.2083038,-0.109087992,1.67963611,0.033538183,3154.5,20.12183333,22.04,26.16,
1962,1960,1,1962.01,69.07,2.03,3.25,30,0,0.006711409,4.08,598.04,17.55,68468.36,28.14,28.21208333,113.4879272,-0.038619444,1.721991319,0.041710577,3221.69,20.0765,21.2,25.14,
1962,1960,2,1962.02,70.22,2.03,3.31,30.1,0.003333333,0.010067114,4.04,605.98,17.55,69544.49,28.56,28.24833333,113.7636721,-0.038385931,1.734782837,0.041731987,3278.16,20.04366667,21.45,25.43,
1962,1960,3,1962.03,70.29,2.04,3.37,30.1,0,0.010067114,3.93,606.58,17.6,69782.18,29.08,28.28766667,114.042006,-0.045829895,1.746832085,0.04382051,3345.65,20.01041667,21.44,25.4,
1962,1960,4,1962.04,68.05,2.05,3.4,30.2,0.003322259,0.013422819,3.84,585.3,17.6,67503.43,29.27,28.3325,114.3313344,0.035505159,1.775778711,0.048349852,3375.99,19.98016667,20.66,24.46,
1962,1960,5,1962.05,62.99,2.05,3.44,30.2,0,0.013422819,3.87,541.78,17.66,62653.8,29.56,28.38125,114.6443575,0.141000227,1.828805372,0.055118607,3418.33,19.95733333,19.09,22.59,
1962,1960,6,1962.06,55.63,2.06,3.47,30.2,0,0.013422819,3.91,478.48,17.72,55503.84,29.85,28.43408333,115.0003344,0.286580352,1.892463462,0.068274858,3462.13,19.94541667,16.83,19.92,
1962,1960,7,1962.07,56.97,2.07,3.49,30.3,0.003311258,0.01,4.01,488.39,17.72,56824.47,29.92,28.49166667,115.350601,0.237285803,1.890286796,0.064718285,3481.08,19.95216667,17.14,20.29,
1962,1960,8,1962.08,58.52,2.07,3.51,30.3,0,0.013377926,3.98,501.67,17.77,58542.85,30.09,28.55075,115.6959356,0.237376212,1.883667079,0.065247085,3511.37,19.95433333,17.57,20.8,
1962,1960,9,1962.09,58,2.08,3.53,30.4,0.00330033,0.013333333,3.98,495.58,17.77,58004.61,30.16,28.61075,116.043888,0.285000278,1.898494063,0.064680785,3530.28,19.95741667,17.32,20.5,
1962,1960,10,1962.1,56.17,2.1,3.58,30.4,0,0.013333333,3.93,479.94,17.92,56349.2,30.56,28.67075,116.4088428,0.325081989,1.915977929,0.067708601,3588.08,19.95983333,16.74,19.82,
1962,1960,11,1962.11,60.04,2.11,3.62,30.4,0,0.013333333,3.92,513.01,18.06,60408.22,30.96,28.733,116.7525194,0.232289083,1.858902077,0.065501442,3645.55,19.96641667,17.85,21.13,
1962,1960,12,1962.12,62.64,2.13,3.67,30.4,0,0.013333333,3.86,535.23,18.2,63202.75,31.36,28.7975,117.0852157,0.202120477,1.850502163,0.062871868,3702.97,19.9705,18.59,22,
1963,1960,1,1963.01,65.06,2.14,3.68,30.4,0,0.013333333,3.83,555.91,18.26,65824.15,31.47,28.86425,117.4079257,0.192707084,1.825551275,0.059355395,3726.59,19.971,19.26,22.79,
1963,1960,2,1963.02,65.92,2.14,3.7,30.4,0,0.009966777,3.92,563.25,18.31,66874.96,31.59,28.93041667,117.7305104,0.191361012,1.79210489,0.053369307,3750.22,19.96641667,19.47,23.03,
1963,1960,3,1963.03,65.67,2.15,3.71,30.5,0.003289474,0.013289037,3.93,559.28,18.31,66584.07,31.6,28.996,118.0531934,0.221368565,1.785661366,0.051426433,3761.64,19.95325,19.29,22.81,
1963,1960,4,1963.04,68.76,2.17,3.75,30.5,0,0.009933775,3.97,585.59,18.45,69900.15,31.97,29.06158333,118.3670486,0.183145101,1.799599181,0.043887286,3815.57,19.93758333,20.15,23.82,
1963,1960,5,1963.05,70.14,2.18,3.8,30.5,0,0.009933775,3.93,597.35,18.59,71488,32.33,29.12808333,118.6752323,0.171003805,1.800988431,0.038126408,3869.64,19.91083333,20.51,24.23,
1963,1960,6,1963.06,70.11,2.2,3.84,30.6,0.003278689,0.013245033,3.99,595.14,18.68,71410.15,32.6,29.19616667,118.9888262,0.164421444,1.816109644,0.035450851,3911.21,19.87583333,20.38,24.08,
1963,1960,7,1963.07,69.07,2.2,3.88,30.7,0.003267974,0.01320132,4.02,584.4,18.64,70308.11,32.83,29.26508333,119.3081964,0.225590192,1.823420716,0.038077581,3949.55,19.83775,19.97,23.58,
1963,1960,8,1963.08,70.98,2.21,3.92,30.7,0,0.01320132,4,600.56,18.67,72439.53,33.17,29.33483333,119.6199714,0.178763584,1.795519841,0.031430479,4000.61,19.80375,20.47,24.16,
1963,1960,9,1963.09,72.85,2.21,3.96,30.7,0,0.009868421,4.08,616.38,18.7,74535.94,33.51,29.40716667,119.9253058,0.164393043,1.798670727,0.030299158,4051.64,19.7605,20.96,24.73,
1963,1960,10,1963.1,73.03,2.23,3.98,30.8,0.003257329,0.013157895,4.11,615.9,18.83,74667.31,33.57,29.48125,120.2328462,0.185267957,1.810965378,0.033491534,4069.23,19.71483333,20.89,24.63,
1963,1960,11,1963.11,72.62,2.26,4,30.8,0,0.013157895,4.12,612.44,19.03,74440.39,33.73,29.55766667,120.5472373,0.196197253,1.8225226,0.025823329,4100.27,19.67333333,20.72,24.42,
1963,1960,12,1963.12,74.17,2.28,4.02,30.9,0.003246753,0.016447368,4.13,623.49,19.17,75977.32,33.79,29.63566667,120.8581212,0.154555991,1.818054722,0.015880523,4117.96,19.62275,21.04,24.79,
1964,1960,1,1964.01,76.45,2.3,4.07,30.9,0,0.016447368,4.17,642.66,19.31,78508.93,34.24,29.71525,121.1624654,0.148861792,1.776790706,0.013392675,4183.03,19.55983333,21.63,25.47,
1964,1960,2,1964.02,77.39,2.31,4.13,30.9,0,0.016447368,4.15,650.56,19.45,79672.22,34.69,29.7975,121.467136,0.143144122,1.765594961,0.008083924,4248.36,19.49233333,21.83,25.7,
1964,1960,3,1964.03,78.8,2.33,4.18,30.9,0,0.013114754,4.22,662.41,19.59,81323.69,35.14,29.8825,121.7694177,0.120115922,1.740426444,0.009253958,4313.87,19.41841667,22.17,26.08,
1964,1960,4,1964.04,79.94,2.35,4.23,30.9,0,0.013114754,4.23,672,19.73,82702.02,35.56,29.97016667,122.0684821,0.11506309,1.741850449,0.002180861,4376.15,19.34458333,22.42,26.37,
1964,1960,5,1964.05,80.72,2.36,4.28,30.9,0,0.013114754,4.2,678.55,19.87,83712.72,35.98,30.05866667,122.3700096,0.120707582,1.753990087,-0.003015001,4438.68,19.26233333,22.57,26.54,
1964,1960,6,1964.06,80.24,2.38,4.33,31,0.003236246,0.013071895,4.17,672.34,19.94,83151.51,36.28,30.14958333,122.6747925,0.0706182,1.728077386,-0.002704869,4487.11,19.17425,22.3,26.2,
1964,1960,7,1964.07,83.22,2.4,4.38,31.1,0.003225806,0.013029316,4.19,695.07,20.05,86168.93,36.55,30.24108333,122.9715856,0.034207689,1.683886798,-0.018945037,4531.76,19.0875,22.98,26.99,
1964,1960,8,1964.08,82,2.42,4.42,31,-0.003215434,0.009771987,4.19,687.09,20.28,85389.08,37.06,30.33458333,123.2764121,0.065780777,1.685654918,-0.022990686,4606.15,18.98258333,22.65,26.58,
1964,1960,9,1964.09,83.41,2.44,4.47,31.1,0.003225806,0.013029316,4.2,696.66,20.38,86789.13,37.33,30.43208333,123.5788907,0.086313228,1.680149721,-0.035963155,4651.09,18.87566667,22.89,26.85,
1964,1960,10,1964.1,84.85,2.46,4.5,31.1,0,0.00974026,4.19,708.68,20.55,88500.77,37.56,30.53075,123.8811452,0.088477648,1.675273206,-0.036528649,4690.14,18.75725,23.21,27.21,
1964,1960,11,1964.11,85.44,2.48,4.52,31.2,0.003215434,0.012987013,4.15,711.32,20.65,89045.39,37.66,30.62758333,124.1833071,0.093480078,1.67573456,-0.034327274,4714.21,18.63666667,23.23,27.21,
1964,1960,12,1964.12,83.96,2.5,4.55,31.2,0,0.009708738,4.18,699,20.81,87720.07,37.88,30.72141667,124.4936624,0.104188927,1.654718217,-0.039680565,4753.77,18.51766667,22.75,26.65,
1965,1960,1,1965.01,86.12,2.52,4.59,31.2,0,0.009708738,4.19,716.98,20.95,90195.91,38.24,30.8125,124.7997573,0.09516651,1.636753295,-0.034755932,4810.72,18.39716667,23.27,27.24,
1965,1960,2,1965.02,86.75,2.53,4.64,31.2,0,0.009708738,4.21,722.23,21.09,91076.83,38.6,30.9015,125.1050219,0.073175472,1.613101606,-0.026489013,4867.93,18.27758333,23.37,27.34,
1965,1960,3,1965.03,86.83,2.55,4.68,31.3,0.003205128,0.012944984,4.21,720.59,21.16,91091.96,38.84,30.98833333,125.4130227,0.028360022,1.621975025,-0.022138067,4909.71,18.16416667,23.25,27.19,
1965,1960,4,1965.04,87.97,2.57,4.73,31.4,0.003194888,0.01618123,4.2,727.72,21.26,92217.97,39.16,31.072,125.7217749,0.043054949,1.598209239,-0.022265129,4961.9,18.05508333,23.42,27.37,
1965,1960,5,1965.05,89.28,2.59,4.79,31.4,0,0.01618123,4.21,738.56,21.43,93817.48,39.6,31.15133333,126.0275672,-0.026053993,1.528415171,-0.018137191,5029.94,17.94516667,23.71,27.68,
1965,1960,6,1965.06,85.04,2.61,4.84,31.6,0.006369427,0.019354839,4.21,699.03,21.45,89023.52,39.78,31.22733333,126.3529319,0.017516719,1.552366718,-0.010893221,5066.72,17.83775,22.39,26.12,
1965,1960,7,1965.07,84.91,2.63,4.89,31.6,0,0.01607717,4.2,697.96,21.59,89116.57,40.17,31.29775,126.681486,0.013532837,1.553186712,-0.011670927,5128.76,17.74291667,22.3,26.01,
1965,1960,8,1965.08,86.49,2.64,4.93,31.6,0,0.019354839,4.25,710.95,21.73,91006.04,40.55,31.3665,127.0062452,-0.070472355,1.56014199,-0.021050282,5190.92,17.64791667,22.67,26.42,
1965,1960,9,1965.09,89.38,2.66,4.98,31.6,0,0.01607717,4.29,734.71,21.87,94280.18,40.94,31.4325,127.3229846,-0.131669032,1.57210521,-0.025876137,5253.02,17.54308333,23.37,27.22,
1965,1960,10,1965.1,91.39,2.68,5.05,31.7,0.003164557,0.019292605,4.35,748.86,21.96,96331.11,41.38,31.49683333,127.6370083,-0.16009584,1.572315375,-0.023778812,5323.03,17.431,23.78,27.67,
1965,1960,11,1965.11,92.15,2.7,5.12,31.7,0,0.016025641,4.45,755.09,22.12,97369.36,41.95,31.56,127.9506681,-0.124883947,1.566508957,-0.023561838,5410,17.31891667,23.93,27.82,
1965,1960,12,1965.12,91.73,2.72,5.19,31.8,0.003154574,0.019230769,4.62,749.28,22.22,96859.53,42.39,31.62308333,128.2701393,-0.113986719,1.603634338,-0.024560818,5480.22,17.2065,23.69,27.53,
1966,1960,1,1966.01,93.32,2.74,5.24,31.8,0,0.019230769,4.61,762.27,22.38,98779.54,42.8,31.68391667,128.5860259,-0.095315994,1.615684359,-0.017734153,5546.56,17.0945,24.06,27.92,
1966,1960,2,1966.02,92.69,2.76,5.29,32,0.006289308,0.025641026,4.83,752.39,22.4,97741.42,42.94,31.74633333,128.9079201,-0.051594912,1.642606715,-0.013016906,5578.29,16.98725,23.7,27.48,
1966,1960,3,1966.03,88.88,2.78,5.34,32.1,0.003125,0.025559105,4.87,719.22,22.5,93675.33,43.21,31.808,129.2457245,0.012566169,1.680131856,-0.008199087,5628.11,16.88633333,22.61,26.2,
1966,1960,4,1966.04,91.6,2.8,5.38,32.3,0.00623053,0.02866242,4.75,736.64,22.49,96188.41,43.27,31.87008333,129.577229,0.002720702,1.68530858,-0.010094731,5649.49,16.79483333,23.11,26.76,
1966,1960,5,1966.05,86.78,2.81,5.42,32.3,0,0.02866242,4.78,697.88,22.62,91373.16,43.59,31.93616667,129.9296154,0.074038044,1.705758772,-0.006084314,5706.87,16.69966667,21.85,25.28,
1966,1960,6,1966.06,86.06,2.83,5.46,32.4,0.003095975,0.025316456,4.81,689.95,22.69,90582.92,43.77,32.00841667,130.2891079,0.069441126,1.699230343,-0.004853578,5746.95,16.61366667,21.56,24.93,
1966,1960,7,1966.07,85.84,2.85,5.48,32.5,0.00308642,0.028481013,5.02,686.07,22.78,90322.57,43.77,32.08666667,130.65212,0.090624304,1.698440263,-0.002468446,5762.66,16.53016667,21.38,24.71,
1966,1960,8,1966.08,80.65,2.87,5.49,32.7,0.006153846,0.034810127,5.22,640.64,22.8,84592.63,43.64,32.17066667,131.0439404,0.182527367,1.725978545,0.003003217,5761.88,16.45,19.91,23.01,
1966,1960,9,1966.09,77.81,2.89,5.51,32.7,0,0.034810127,5.18,618.09,22.96,81866.4,43.77,32.25625,131.450614,0.238426265,1.759102964,0.008372604,5797.25,16.38075,19.16,22.14,
1966,1960,10,1966.1,77.13,2.88,5.52,32.9,0.006116208,0.03785489,5.01,608.96,22.76,80908.9,43.61,32.34766667,131.8640633,0.250580962,1.755581943,0.005859739,5793.94,16.3195,18.83,21.75,
1966,1960,11,1966.11,80.99,2.88,5.54,32.9,0,0.03785489,5.16,639.43,22.71,85209.49,43.71,32.44008333,132.2585115,0.149831668,1.70451507,0.000129335,5825.12,16.25716667,19.71,22.77,
1966,1960,12,1966.12,81.33,2.87,5.55,32.9,0,0.034591195,4.84,642.12,22.66,85818.83,43.82,32.53458333,132.6492089,0.173720616,1.737222145,0.002798305,5856.32,16.18666667,19.74,22.79,
1967,1960,1,1967.01,84.45,2.88,5.52,32.9,0,0.034591195,4.58,666.75,22.74,89364.27,43.56,32.63233333,133.0296513,0.120357275,1.740308943,-0.002300303,5837.69,16.11883333,20.43,23.59,
1967,1960,2,1967.02,87.36,2.89,5.48,32.9,0,0.028125,4.63,689.73,22.82,92698.46,43.29,32.72816667,133.3981848,0.031068046,1.730415377,-0.009335885,5818.41,16.04391667,21.07,24.32,
